Location_ID,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
1787,-0.16533153,0.69523954,-0.049746186,-0.10786065,-0.15974493,0.03784601,-0.42588297,-0.58273274,-0.45774856,-0.19021554,-0.11366187,-0.1551305,-0.07658026,0.0988862,0.09612511,0.15101516,0.37176168,0.34908172,0.122813016,0.47110426,-0.36763406,-0.08780068,-0.30662727,0.143598,0.35774153,0.50333047,-0.017883439,0.05698856,0.2089827,0.18461567,0.22413602,0.06365067,-0.01603742,-0.10268885,0.78187275,0.33880335,-0.18145072,0.36471727,-0.40402153,-0.488135,0.14269243,-0.08225308,-0.38653672,-0.17241031,-1.1524311,-0.18979082,-0.69576603,0.4022954,-0.33017424,-0.22123377,0.5034506,0.112886555,0.058582813,-0.20029378,-0.042465404,-0.17689201,-0.22679023,-0.31237775,0.04188873,0.33149245,-0.35599053,0.43084064,0.24601327,-0.051385704,-0.23953071,0.21095139,0.43963945,0.053137314,0.5097103,-0.38739318,0.108519726,-0.32115114,0.6046392,-0.15983497,0.070136115,-0.14643532,-0.12046152,-0.14871815,0.68453646,-0.7836724,-0.25900382,0.46458364,-0.5842632,-0.13903108,0.41917875,0.112826474,0.45552385,-0.005558137,0.30432284,-0.33459643,0.16379432,0.61014926,0.20916924,-0.19115841,0.627778,-0.2420123,-0.0834021,-0.43347704,0.26013386,-0.3120833,0.5512204,-0.056050137,-0.055475898,-0.04109765,0.18866777,0.11618445,-0.1120556,0.30582485,0.8956449,-0.1651515,-0.33511436,0.25130865,-0.04576035,0.18395853,-0.24460658,-0.2538268,-0.719545,-0.7756115,-0.44201806,0.2067041,0.13380635,-0.40927106,-0.30089575,0.010088243,0.03519401,0.3067141,0.13642994,-0.102620006
180,0.0441366,-0.10000771,-0.112780884,0.0013626534,-0.03971247,-0.07691964,-0.09028335,0.46202394,0.023968043,-0.08577163,0.1368779,0.059504673,0.026792917,0.09094184,0.016754527,-0.27090162,-0.18443608,0.13423954,0.2669182,0.30016163,-0.064430274,0.15278055,0.172046,-0.19613305,-0.02400986,-0.11707312,0.34507167,0.13522758,0.0592039,-0.1441582,0.03808029,0.31043613,0.13942532,0.20189178,0.11171339,-0.022547716,-0.049047288,0.03590303,-0.22701752,-0.10980009,0.41057333,0.046489157,0.060175814,0.20951776,-0.09099706,-0.21207541,-0.04512093,0.28145483,-0.05341857,-0.03404709,-0.13697049,-0.06335491,-0.09446709,-0.0822926,-0.042839278,0.17160217,-0.023385921,0.11603684,-0.08112429,-0.22807936,-0.08787118,-0.029730167,0.1728528,-0.036262542,-0.07447097,0.15786907,-0.07477052,0.16280712,0.04557527,0.08671463,0.07568464,-0.08611391,0.0645842,0.2735927,0.041535757,0.049547933,0.10018336,-0.08906413,0.2785799,0.17869446,0.29428324,0.088702105,-0.267326,-0.15290575,-0.16773683,-0.22247335,-0.086177066,0.089320086,0.018358707,0.0056733573,-0.08470662,-0.053005625,0.11078469,-0.11142013,-0.16533886,-0.061231412,-0.2661718,0.21690573,-0.22999382,-0.053783134,-0.059076436,-0.015897332,-0.18554595,0.0053936094,0.012154391,0.09709979,-0.08256276,-0.10722074,-0.05605278,0.32680655,-0.20293497,0.04221877,0.19303013,-0.02643042,0.24664809,0.05046311,0.124847434,-0.17893547,0.25176194,0.15224701,-0.029713381,-0.224287,-0.13802549,-0.013192248,-0.10787237,0.08013868,0.15812674,-0.06719854
1809,-0.50234663,-0.049287368,0.08441028,0.18878885,-0.15858874,-0.0995413,-0.11496916,0.5546724,0.6921782,-0.13477062,-0.0038296767,-0.051383674,-0.3575614,0.05330369,0.19729333,-0.81333876,-1.314709,0.055584557,0.7816385,0.17968448,-0.14477655,-0.25531596,-0.100939326,-0.75771916,-0.28533393,-0.34168726,0.55783504,1.1097796,-0.27042505,-0.86727905,0.5933474,0.4011977,0.03463237,0.67499137,-0.07852321,-0.19732039,-0.33953354,0.8296281,0.31275788,-0.8040314,0.34107688,0.38834012,0.020924844,0.9082189,-0.3321789,0.039297838,0.1942195,0.745376,-0.19773053,-0.0579523,-0.13840201,0.3017667,-0.8118429,-0.044135943,0.09711006,0.5851829,-0.04920954,0.6872691,0.04436576,-0.9788662,-0.28433633,0.056555048,0.19891094,-0.046618782,0.3842609,0.068352565,-0.83718824,-0.0067085326,0.1071277,0.21305867,0.019864008,-0.18826418,-0.5275333,0.43080506,0.6881951,-0.18413907,0.34358618,-0.1398147,0.3736186,0.35602593,0.6246979,-0.69333863,0.24993281,0.23035094,0.38732296,-0.186066,-0.0704301,0.15953484,-0.57523155,0.3373016,0.120075844,0.1867034,-0.3711499,0.35724205,-0.7698332,-0.7028422,-0.4439738,0.24609867,-0.61391604,0.3785696,0.3631543,0.06506397,-0.5985768,-0.43171126,-0.47277978,0.1297937,-0.033871602,-0.45773906,-0.10191671,0.3788302,-0.034272417,0.015354812,0.41908163,-0.15662418,0.48936045,-0.22468959,0.42293003,0.5300006,0.43836462,0.27788424,-0.21612486,-0.4524294,0.0024620742,0.24219105,0.41600916,0.7160734,-0.15356338,0.18056664
183,-0.03163704,-0.1359774,-0.04520297,-0.16420978,-0.0136112645,0.15295239,0.060659587,0.1055419,-0.06299128,-0.028531771,0.1520011,0.10446325,0.009874798,0.015123207,0.1418219,-0.18607874,-0.092300326,0.15649334,0.4538045,0.25539964,-0.16320994,0.01400446,-0.06809938,-0.32724452,-0.1146313,-0.17432795,0.14020576,0.1604702,0.009045174,-0.028047126,-0.07716337,0.06508356,0.008757025,-0.03537735,0.069177195,-0.10934245,-0.06387153,-0.16381267,-0.1273126,0.014171755,0.23599644,0.1422312,0.102578625,0.14523394,-0.2881413,-0.2205659,-0.10504444,0.112051845,-0.0050601903,-0.06482277,0.0016986988,-0.0038800128,-0.045764178,-0.027508667,0.15748906,0.15676197,-0.17668927,0.055109244,-0.12932833,0.07428775,-0.2501443,0.008811817,0.08553106,0.04946865,-0.09058165,0.20696488,-0.10454046,0.1014238,-0.13090798,0.11877206,0.0141677875,-0.08516737,0.21199162,0.054981437,0.07822632,-0.040110864,0.17013553,-0.020248221,0.20561749,0.046704948,0.20687024,0.060901746,-0.071370214,0.11471193,0.1455711,-0.22120959,-0.25436026,-0.017053153,0.09980337,-0.16328578,0.08313662,0.17470367,0.039871335,-0.16710915,-0.043971505,-0.01653646,-0.15212238,0.11558432,-0.16850282,-0.13455129,-0.02926527,0.13619174,-0.10475525,-0.10610205,0.11986289,0.16804552,-0.28090024,0.12246808,0.06974108,0.11001288,0.0026222635,0.080139905,0.16036229,-0.2550212,0.19373767,-0.057307743,0.14193255,-0.10576981,0.11504919,0.010305453,0.08612541,-0.2103591,-0.2850939,-0.1059413,0.029680531,0.3410166,0.18592656,-0.043269224
1853,-0.12239501,-0.3027504,-0.12280903,-0.08491621,0.22942795,-0.011106125,0.011245295,0.15844923,0.45112205,-0.20769647,0.09602712,-0.10940004,0.23601574,-0.039617345,0.058012675,-0.55180347,-0.19393975,0.15333445,0.2737724,0.48719418,-0.017645039,-0.04918325,-0.15314639,-0.080911525,0.46991244,-0.064378515,0.41520983,0.18200809,-0.10284099,-0.18788156,0.22512333,0.2846224,-0.24474362,0.05096025,0.5700216,0.13237968,0.05969747,-0.04449404,-0.031047173,-0.22128159,0.49457824,0.17775469,-0.13940263,0.28388938,-0.34035617,0.1072224,-0.11293866,0.49760994,-0.21552634,-0.01317215,-0.12874073,-0.2581904,0.014448151,-0.17023823,0.056283943,0.32706052,-0.09316988,0.44337285,0.06606966,0.041637257,-0.51022977,0.25721046,-0.016506841,0.3207286,-0.15043081,0.38510826,-0.09787204,0.108916804,-0.13103957,0.29462802,0.19421394,-0.028032932,0.109025806,0.18532868,0.23210326,0.060647752,0.31619352,-0.07690162,0.1361623,-0.27023822,0.0734433,0.04708285,-0.20873728,-0.323288,0.12667526,-0.4608733,0.043207377,0.1810004,0.114654064,0.027910043,-0.10452132,0.48868132,0.36631608,0.10943113,0.15877831,-0.41401058,0.169803,0.28025863,-0.47966903,-0.123863555,-0.3842918,-0.11236445,-0.185312,-0.27072084,-0.02863545,0.15700021,0.05384381,0.015946217,0.12821001,-0.058863945,-0.27234548,0.1629788,-0.021025706,-0.14937979,0.35535753,0.00750494,-0.09248764,-0.0893497,-0.09900674,-0.08706638,-0.056287933,-0.46076146,-0.31439033,-0.12947594,0.05560416,0.3908453,0.23358712,-0.27517006
186,-0.16026926,0.042751677,-0.28701597,-0.038688466,-0.021385603,0.12431204,-0.0019503199,-0.541009,0.11594832,0.21122245,0.27616513,-0.16966622,0.042278133,-0.2884293,0.34099463,-0.31552812,-0.29368573,0.7577504,-0.16860104,-0.118206695,-0.029136628,0.16910096,-0.0047603883,0.2973535,0.3142896,0.07617675,-0.2537859,-0.011050592,-0.1814214,0.13363901,0.11339411,-0.1750249,0.07283415,-0.48798096,0.25604498,0.31671798,0.18682024,-0.10132406,-0.03612544,-0.2379393,0.5336868,-0.15535043,-0.033411156,0.046469286,-0.48176503,-0.60205245,-0.082222626,-0.02909853,-0.03187614,-0.3643924,0.029726207,0.17524181,-0.40797502,-0.06267128,-0.12587294,0.32439533,0.1797031,-0.07516096,-0.3023365,-0.010194588,0.049756784,0.27980927,0.3930355,0.2315712,0.0828131,0.13622642,0.25512552,-0.10615483,-0.059689716,0.027818084,0.39043388,-0.55986184,0.2675926,-0.13408044,0.08426611,-0.31765878,0.0774823,0.38645262,0.054510072,0.20707642,-0.3884306,0.3140996,-0.007901154,-0.08329945,0.25792068,-0.09230992,-0.1236452,-0.35628098,0.25178728,0.44664633,-0.4619571,0.5148617,0.14400135,0.11031329,0.25134712,-0.14715666,-0.13096656,-0.014234617,0.050585315,-0.021114325,0.3812363,0.008503318,-0.019101929,0.24986355,-0.06680654,0.48875684,-0.08995306,0.18129715,0.37560326,-0.06689431,-0.5295936,-0.22871733,-0.13300991,0.20138617,-0.35702723,-0.21963383,-0.50769633,-0.18142521,-0.092514426,0.048635855,-0.2917235,-0.26701403,-0.19207087,-0.19803788,-0.0020060241,-0.009706635,0.33652958,-0.38193938
1885,0.058384117,-0.33062464,-0.21505128,0.08043944,-0.11687445,-0.14840738,-0.14899021,0.2618519,0.109392956,0.12696293,0.052148227,0.19690847,0.13107675,0.09142627,0.1763384,-0.32197672,-0.31094107,-0.009006128,0.050028272,0.35790512,-0.18949558,-0.03830021,0.29311764,-0.4036257,-0.027636752,0.03502052,0.25227255,0.05142349,-0.08131829,0.093026504,0.239651,0.008833189,-0.1687711,-0.033993132,0.17897183,-0.2799912,-0.00806703,-0.047586016,-0.2725948,-0.12713662,0.1958178,0.06950141,0.09142428,0.059636228,-0.22231266,-0.25803962,-0.27014634,0.35201174,-0.072327845,-0.3308335,0.047514293,0.045520112,0.013697624,-0.17808035,0.1349439,0.1681133,-0.109754644,0.2012189,-0.17905492,-0.33389848,-0.24748245,-0.15774244,0.13392353,0.036937386,-0.021596465,0.26466978,-0.17696518,-0.061238863,0.10858832,0.17317,-0.04588738,-0.10443272,0.10900862,0.20853682,0.21455851,-0.100421086,0.1726538,-0.07082085,0.13589326,-0.046942867,-0.027994402,0.32305533,-0.0520782,0.08963628,-0.076291606,-0.3244642,-0.23666473,-0.18919982,0.13218342,0.059823997,-0.25456217,0.116297185,0.13352422,-0.1512025,-0.08788212,0.16369358,-0.090762496,0.032063544,-0.15354772,-0.14459106,0.17748462,-0.06149158,0.0043623,0.112363406,0.036045115,0.07856822,0.020090865,0.14750001,-0.026056238,0.090832934,-0.13897027,0.024321977,-0.032895904,0.05168526,-0.040582363,0.09105858,0.04176681,-0.18965533,0.23802887,-0.09207305,-0.008461911,-0.05235701,-0.096891366,-0.14861944,0.1290344,0.27996218,0.13808297,0.07713719
1896,-0.058590345,-0.1439483,0.11842806,0.3532202,-0.20137382,0.1649442,-0.2800824,-0.0851432,-0.094168946,0.1466454,0.00028317422,0.14765577,0.0387676,0.09711607,-0.0018484518,-0.3127003,-0.18197186,-0.07722379,-0.052105017,-0.10229766,0.0348197,0.19800034,0.08262683,-0.22921877,-0.15413323,-0.1350756,-0.20693383,0.11429201,-0.039920773,-0.007779572,0.1763975,-0.25762838,-0.20844284,0.0356486,-0.2483548,-0.04628795,-0.1166675,-0.061064765,-0.09320248,0.14115454,0.098395266,-0.0068377433,0.028620517,-0.12960832,0.038348734,0.0060766153,-0.20877065,-0.06504531,0.085730374,-0.0753788,-0.2695785,0.046229646,0.0875895,-0.047858313,0.002322957,0.23535898,-0.044169717,-0.15884021,-0.11478777,-0.10603786,-0.12200306,-0.2529678,0.031116461,-0.0049663973,0.099950835,0.19923466,0.009368246,0.08898838,0.12036389,0.24122007,-0.06420962,-0.06025338,0.4094421,-0.12658592,0.17571393,-0.14081636,0.01678332,0.07765971,0.07191656,-0.025736485,-0.07557504,-0.07154308,0.02722238,-0.15481648,-0.09152111,0.08732865,-0.10918304,-0.25801706,0.30951333,0.004110139,-0.0373842,-0.1640059,-0.0341893,0.08742747,0.028417278,0.025398688,-0.13272151,-0.1158721,0.1451001,-0.07684258,-0.0017743818,0.10858379,0.16483214,0.15995379,0.19684522,0.1139487,-0.10499294,0.03266109,-0.01172651,0.141191,-0.04801198,0.0006976221,0.18972148,-0.0734935,-0.11373277,0.23607054,0.11600186,0.03651002,0.30521417,-0.14492774,-0.04689039,0.091028124,0.23029159,-0.00736533,-0.14313594,-0.13288628,0.08110088,0.14773583
1914,0.08381879,-0.13752905,-0.18101528,-0.16083929,-0.026549095,0.17673886,-0.014044309,0.10199391,0.26258653,0.121901795,0.28451562,0.085277036,0.02200818,-0.18380907,-0.11848299,-0.23303315,-0.2167976,-0.051374897,0.06069235,0.33350316,-0.14951217,-0.050424814,-0.1639184,-0.13822961,0.10703588,0.22782016,-0.023338735,-0.03882596,-0.060480975,-0.18607764,0.044542924,0.03648882,-0.2147055,-0.0030442746,0.017263392,-0.102390744,-0.14190899,-0.060660265,-0.028873175,-0.12027804,0.13725919,0.26421028,0.066798836,-0.040840175,-0.13468844,-0.029706612,-0.23325604,0.13951093,-0.033321485,-0.06206379,-0.19124532,-0.099456415,-0.2797398,-0.12300452,0.10269363,0.008237641,-0.15052763,0.20167322,0.18341294,-0.12593934,-0.26848787,0.050467398,-0.022791095,0.07763264,-0.07001228,-0.11532148,-0.10555403,0.045500517,0.098422155,0.18681231,0.04266037,-0.06631321,0.07856864,0.23622985,0.100955136,-0.13940854,0.124332055,0.10392563,0.09182978,0.022399802,0.15094535,0.022710595,-0.029496955,0.009092297,-0.026660562,-0.002093695,-0.07323778,0.07650111,-0.033287853,0.1835444,-0.11496773,0.30833808,0.2555526,-0.06222913,-0.06520123,-0.104804486,0.06011235,0.1632214,-0.24139424,-0.02477907,0.10454712,-0.11728236,-0.16659154,-0.1338838,-0.13686746,0.004629176,0.19186257,-0.08654718,0.0007303506,-0.12093635,-0.110391095,0.089691535,-0.26581556,-0.11232643,0.121872246,0.013917603,0.017698253,-0.24261284,0.0789062,0.19103676,0.031484623,-0.05373937,-0.19476268,-0.15405548,-0.21188663,0.111229196,0.26275942,-0.05203386
1926,-0.55106497,-0.7640233,-0.32415196,-0.21293958,0.40867895,-0.23479296,-0.557848,0.77309555,1.3293782,-0.22429588,-0.27310002,0.2465981,0.0064864047,0.48644242,0.22926477,-0.28374192,-0.44229758,-0.4785013,0.43471074,0.26412982,0.56957734,-0.29371864,-0.08509062,-0.26148677,0.885445,0.0524152,0.52505994,0.5411591,-0.44861844,-0.6041555,0.30874085,0.69487107,0.4763847,0.37835768,0.15947102,-0.5982777,0.015562141,0.34511116,0.019673072,-0.5383841,0.63625133,0.3188476,0.49620107,0.5462996,-0.19521554,-0.44772992,-0.4607136,1.2433922,-0.7279406,0.11149934,-0.07549262,-0.0056750774,-0.66870254,-0.892981,0.13641901,0.5948919,-0.12245087,0.7556145,1.0384358,-0.33780754,-0.8685022,-0.18756533,-0.41965064,0.053358503,0.17469013,0.11548026,-1.3531855,0.10191718,-0.30996883,-0.039379165,-0.64061385,0.3975844,-0.5932777,0.91051745,0.0003588535,0.3830752,0.06903647,-0.069875196,0.98605406,0.89080507,1.1428083,-0.18764825,-0.5956545,0.4652928,0.4595011,-0.95702046,-0.11351885,0.16669624,-0.46979177,0.26228476,0.6503881,0.087690905,0.62510973,-0.4686435,-0.22387418,-0.6184379,0.3047997,1.156293,-1.5368667,-0.16551648,-0.35330254,-0.0058303364,-0.87966305,-0.22353686,-0.33845457,0.15489566,0.27991822,-0.1190813,0.019245733,0.54116845,0.46234965,-0.5155887,1.0966842,-0.69448775,1.042133,0.026728842,0.58314604,0.09754942,-0.28777325,0.1700402,-0.19024138,-0.26417586,0.194857,-0.20652045,0.40257972,1.4981949,0.39644498,-0.4934193
1958,-0.124526545,0.07014507,0.019105412,0.16728693,-0.2567178,0.055288352,0.07255304,0.21651915,-0.11978963,0.15691096,0.18125631,0.14182352,0.041168813,-0.0021115607,-0.16002294,-0.17058082,-0.11854815,-0.12863415,0.012093509,-0.04558578,-0.12588656,0.052190162,0.031956755,-0.07420768,-0.10271089,-0.07768343,0.02933823,-0.09284488,0.07287686,0.13780344,0.19277702,-0.16054988,-0.09815152,-0.15395033,0.022505894,-0.043043442,0.0053781457,-0.11274634,-0.09467487,-0.0067459866,-0.091093756,0.13557069,0.043030538,0.053524815,-0.011940382,0.050411705,-0.09741241,-0.16293961,0.17912239,-0.074875414,-0.090612665,0.043256022,0.0042263456,0.0031730141,0.061113983,-0.025785845,-0.23919237,-0.08538948,-0.11759693,-0.08805178,-0.123673074,-0.1265353,0.07214553,0.025231991,-0.10487455,0.039001144,-0.06823285,0.07437113,0.09823281,0.22277813,0.05011569,-0.10530548,0.14001994,0.020893801,0.018812299,0.034699768,-0.13353583,0.07859938,-0.039299354,-0.18014212,-0.093260646,-0.034876958,-0.05628872,-0.031425077,-0.058011234,-0.18370366,-0.14125499,-0.15326951,0.22031435,0.016198028,-0.033305798,0.026023537,0.04273071,0.0007965192,-0.035810396,0.118422434,-0.038080417,0.08547434,0.14828405,-0.04948475,0.07274912,0.00838156,0.11482042,-0.09274498,-0.1849103,0.07388533,0.06782559,-0.10491261,-0.18886888,0.051060595,-0.03039078,0.101767406,0.04370585,0.03966836,0.16737106,-0.024370197,0.11570433,0.0869277,0.22106618,0.043789648,0.10238719,0.10099141,-0.09242433,-0.037088893,0.03390212,-0.04789676,-0.08136296,0.11305648
2,-0.12037095,-0.088657334,-0.05347042,0.06497814,-0.13409583,0.21470922,-0.05779366,0.06409088,-0.12764119,0.0486242,0.06748093,0.14239034,0.0040643774,-0.04145791,0.021776479,-0.17698984,-0.013660863,-0.053684294,0.15665293,-0.103746355,0.04255589,-0.087066695,0.04680644,-0.26976112,-0.18853581,-0.014236217,0.02541893,-0.0047934074,0.104452565,0.039873242,0.0706706,-0.09924164,0.02517359,0.009971872,-0.10175393,-0.13281643,-0.11946902,0.007826272,0.046140328,0.066723295,-0.036953844,0.020270307,0.13302395,-0.040716827,-0.047679454,-0.28012773,-0.062185667,-0.1099772,0.17266735,-0.11056817,0.016094191,0.1007934,-0.054476663,-0.027628183,-0.077305436,0.22703217,-0.16345927,-0.022393558,-0.052499235,-0.15046415,-0.1240279,-0.20982076,0.09729691,-0.1003574,0.05680653,0.18158114,0.13824286,0.14318576,0.15845115,0.20145124,-0.08676951,-0.070852816,0.18515849,-0.040107265,0.041877434,0.09691339,0.04538988,0.043207984,0.05314826,0.08564471,0.0826347,0.046889406,0.046856582,0.011210054,-0.2434213,0.0010447279,-0.14317487,-0.058399588,0.11371331,-0.06351862,-0.0773694,0.009550806,0.080165006,0.100259006,-0.05386036,0.053273905,-0.19232988,-0.077965856,-0.0671212,-0.11621035,0.05047126,0.07386141,0.03214632,-0.037753787,0.13390762,0.06246886,-0.11358981,0.043190755,-0.12085571,0.045655675,0.034876242,-0.04413063,0.13758342,0.044551097,-0.116677165,0.03463363,0.15792874,0.008488439,0.16431828,0.0126199685,-0.0847231,0.028772622,-0.07010911,0.03723619,0.04452662,0.043709576,0.008365408,-0.1699534
20,-0.12529802,0.20107919,-0.11935968,0.21129769,-0.094034314,-0.012862794,-0.045789998,-0.07108876,-0.20469795,-0.027180996,0.1393379,0.10176653,-0.029224599,-0.21995658,0.21450216,0.012064621,-0.026055293,-0.06994818,-0.27590054,0.040246964,-0.056631707,-0.08695111,0.25226426,-0.029976234,-0.0770726,0.04848429,-0.1413571,0.103219226,0.2706133,0.12582417,0.20752792,-0.2874456,-0.075671785,-0.22407249,-0.024649333,0.015968032,-0.11783012,-0.075064525,-0.021027902,0.14510271,-0.33211672,-0.007100217,0.17030233,-0.029992342,-0.19603479,-0.1831824,-0.008461036,-0.1692836,0.29002962,-0.24925196,-0.24762881,0.26952714,0.071720235,-0.08785344,0.09598256,0.038288224,-0.08781218,-0.25032333,-0.26605377,0.021693332,-0.2184556,-0.20447174,-0.00037135556,-0.1119609,0.1018197,0.108419515,0.13785091,0.09679089,0.26472095,0.36416596,0.16169892,-0.19514611,0.4615538,-0.023691937,0.010245591,0.45473063,0.0762412,0.19864285,-0.031221561,-0.055992637,-0.37403408,0.038325973,0.062128887,-0.23694326,-0.1701978,-0.14137219,-0.11307889,-0.07618463,0.2511636,0.2793361,-0.1794681,0.07958785,0.16666985,0.18421139,0.11833273,0.2214418,-0.19055885,-0.13554075,0.039537393,-0.23354399,0.14091688,0.04045636,-0.06902048,0.19546056,0.2869775,0.05155419,0.19876342,0.25095773,0.002794601,-0.093203396,-0.12179089,0.0398983,0.077543005,-0.06699317,-0.053332366,0.23879153,0.10328667,0.20053065,0.2161855,-0.12330014,-0.052859377,0.24105196,0.13800928,0.21102825,-0.045747425,-0.2930993,-0.04595691,0.23755363
2006,-0.8586054,-0.7962173,-0.32668442,-0.38392517,0.28467685,0.0456605,-0.67869955,1.0207007,0.71950614,-0.4764865,-0.21296564,0.18980032,0.29478422,0.07769695,-0.17498446,-0.2681966,-0.6195369,-0.41309035,0.87094027,0.37172043,0.13219525,-0.37456578,-0.2609446,-0.27283055,0.6412454,-0.11859097,0.65761834,0.64959204,-0.3893429,-0.25978276,0.14056335,0.74453294,0.45736027,0.40748516,0.59298027,-0.8757404,-0.18700325,0.41064334,0.07426849,-0.2990554,0.57554555,0.62754464,0.6384151,0.33120525,-0.29059708,-0.28287646,-0.22950746,0.9034924,-0.33389986,-0.35710028,-0.67224264,0.18228194,-0.8739901,-0.90222913,0.7514492,0.6187251,-0.20687108,0.85439134,0.6824343,-0.4267311,-0.8664085,0.095115885,-0.5374039,0.52371997,0.07616861,-0.19529015,-1.2062447,0.077841535,-0.27104932,0.64865726,-0.22600114,0.7439586,-0.7049422,0.8173908,-0.3473863,0.5743878,-0.30731386,0.20527375,0.7763659,1.174737,1.4222445,-0.5529735,-0.6231272,0.11283517,-0.14726001,-0.82763296,-0.1913854,-0.23318622,-0.24025999,-0.15459457,0.05682972,0.3886091,0.4973604,-0.806685,-0.6748653,-0.84291613,0.17845264,1.2177154,-1.0316391,0.45602804,0.10843472,0.075937584,-1.0345573,-0.05816486,-0.0710001,0.031393334,-0.05728805,-0.890411,0.23603591,0.5606775,0.28441936,-0.54967946,1.061288,-0.68629557,1.233192,-0.04848104,0.38209462,0.3333557,-0.3311642,0.06383701,-0.42201197,0.1304644,-0.31379953,-0.25333092,0.5389069,1.020591,0.38561198,-0.42409015
202,-0.12470456,0.07899933,-0.10874696,0.11122765,-0.010317968,0.2277128,-0.0034131035,-0.028748002,-0.004559122,0.124684274,0.061249766,0.32283983,0.04478678,-0.04380696,0.18164745,-0.18875335,-0.12293634,0.002885281,0.057022795,-0.23029947,0.12946379,-0.09818214,0.09410209,-0.15479676,-0.2689733,-0.15760854,-0.1035062,0.11551339,0.0762603,0.06687592,0.11320649,-0.27408662,-0.029840125,-0.06796038,0.066105016,-0.26950172,0.11292359,-0.090318486,0.08794568,-0.18021612,0.011788957,0.107560866,-0.021300256,-0.0076762587,0.03134948,-0.20338151,0.02758794,-0.1066719,0.11538118,-0.052712422,0.030417748,0.08284664,0.062137734,-0.06247396,0.21415348,0.0059002563,-0.33743095,-0.07363801,-0.20428532,-0.33772188,-0.13065436,-0.17699285,-0.12826425,-0.039695594,0.013728747,-0.046257436,0.031100163,0.04852941,0.1384619,0.20174232,-0.17811166,-0.07622878,0.0714947,-0.019319225,0.110395074,-0.004088104,-0.0024120584,0.010413211,0.010528356,0.03896467,-0.2560667,0.15308197,0.14479348,0.02523043,-0.04338813,-0.15847513,-0.21542121,-0.062418796,0.22077423,-0.10022475,-0.24025276,0.22509882,0.0794304,0.19448628,-0.21823436,-0.023685034,-0.16381514,-0.049598128,0.022527901,0.12050799,0.047141537,0.10848635,-0.0020599943,-0.016915005,0.17642872,0.23899801,-0.042707123,0.16816592,-0.28795528,0.06967276,-0.024817273,-0.1470096,0.026520008,-0.2769062,0.005328743,0.12733331,0.23521195,0.050260324,0.2590543,0.0059654713,-0.07148479,0.03684303,0.18844354,-0.005857179,0.1011087,-0.07106751,0.1394024,0.06273241
